epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,336.785,0.94976,0.86173,0.86028,0.55833,0.83794,0.6025,0.4451,0.84986,1.17868,0.87475,0.000925363,0.000925363,0.000925363
91,340.195,0.90217,0.94397,0.87697,0.55833,0.83794,0.6025,0.4451,0.84986,1.17868,0.87475,0.000919704,0.000919704,0.000919704
92,343.499,0.8953,0.85892,0.85635,0.70372,0.78329,0.73739,0.57592,0.80483,1.11868,0.86819,0.000914046,0.000914046,0.000914046
93,347.347,0.88684,0.96602,0.86961,0.70372,0.78329,0.73739,0.57592,0.80483,1.11868,0.86819,0.000908387,0.000908387,0.000908387
94,351.279,0.88916,0.8303,0.86543,0.87388,0.76679,0.84233,0.65063,0.8619,1.11365,0.87108,0.000902728,0.000902728,0.000902728
95,354.225,0.99523,0.97499,0.89206,0.87388,0.76679,0.84233,0.65063,0.8619,1.11365,0.87108,0.000897069,0.000897069,0.000897069
96,357.82,0.93646,0.84749,0.84793,0.84314,0.76674,0.84297,0.67991,0.81692,1.08391,0.86781,0.00089141,0.00089141,0.00089141
97,362.135,0.8536,0.92244,0.86174,0.84314,0.76674,0.84297,0.67991,0.81692,1.08391,0.86781,0.000885751,0.000885751,0.000885751
98,365.767,0.83678,0.77328,0.85492,0.78167,0.79529,0.73339,0.58214,0.81268,1.01695,0.86226,0.000880093,0.000880093,0.000880093
99,368.99,0.94617,0.81121,0.86012,0.78167,0.79529,0.73339,0.58214,0.81268,1.01695,0.86226,0.000874434,0.000874434,0.000874434
100,372.216,0.87881,0.90053,0.86699,0.60048,0.818,0.61302,0.47367,0.8178,0.97846,0.85933,0.000868775,0.000868775,0.000868775
101,376.313,0.9135,0.78449,0.85626,0.60048,0.818,0.61302,0.47367,0.8178,0.97846,0.85933,0.000863116,0.000863116,0.000863116
102,379.695,0.85934,0.79664,0.86726,0.56102,0.83669,0.58144,0.4417,0.82213,0.98139,0.86423,0.000857457,0.000857457,0.000857457
103,382.974,0.92555,0.78493,0.86264,0.56102,0.83669,0.58144,0.4417,0.82213,0.98139,0.86423,0.000851798,0.000851798,0.000851798
104,387.008,0.87656,0.77258,0.85058,0.54634,0.84015,0.58025,0.42771,0.88293,1.01331,0.86862,0.000846139,0.000846139,0.000846139
105,391.012,0.91871,0.86942,0.86468,0.54634,0.84015,0.58025,0.42771,0.88293,1.01331,0.86862,0.000840481,0.000840481,0.000840481
106,394.111,0.88397,0.76815,0.84309,0.55234,0.82928,0.57866,0.42657,0.92782,1.04428,0.87212,0.000834822,0.000834822,0.000834822
107,397.068,0.93381,0.82329,0.86225,0.55234,0.82928,0.57866,0.42657,0.92782,1.04428,0.87212,0.000829163,0.000829163,0.000829163
108,401.471,1.09274,0.91966,0.93177,0.55419,0.83118,0.57511,0.44166,0.84692,1.02756,0.86485,0.000823504,0.000823504,0.000823504
109,404.843,0.95731,0.7977,0.85468,0.55419,0.83118,0.57511,0.44166,0.84692,1.02756,0.86485,0.000817845,0.000817845,0.000817845
110,407.98,0.92505,0.83065,0.86419,0.54599,0.83551,0.57577,0.45317,0.758,1.01909,0.85464,0.000812186,0.000812186,0.000812186
111,411.578,0.95052,0.83862,0.87158,0.54599,0.83551,0.57577,0.45317,0.758,1.01909,0.85464,0.000806528,0.000806528,0.000806528
112,416.104,0.9388,0.79652,0.84886,0.53157,0.67314,0.56121,0.4375,0.75429,1.01744,0.85612,0.000800869,0.000800869,0.000800869
113,419.496,0.93722,0.92843,0.8672,0.53157,0.67314,0.56121,0.4375,0.75429,1.01744,0.85612,0.00079521,0.00079521,0.00079521
114,422.775,0.98153,0.81223,0.86282,0.53986,0.76248,0.5384,0.39727,0.85402,1.08459,0.87219,0.000789551,0.000789551,0.000789551
115,426.463,0.89534,0.85584,0.86011,0.53986,0.76248,0.5384,0.39727,0.85402,1.08459,0.87219,0.000783892,0.000783892,0.000783892
116,430.283,0.91264,0.79095,0.86759,0.54881,0.81591,0.55858,0.3983,0.91396,1.11375,0.88016,0.000778233,0.000778233,0.000778233
117,433.246,0.82069,0.77374,0.84741,0.54881,0.81591,0.55858,0.3983,0.91396,1.11375,0.88016,0.000772575,0.000772575,0.000772575
118,436.741,0.97521,0.752,0.84114,0.60813,0.76967,0.55953,0.42991,0.79814,1.06497,0.86405,0.000766916,0.000766916,0.000766916
119,441.175,0.84086,0.73768,0.85504,0.60813,0.76967,0.55953,0.42991,0.79814,1.06497,0.86405,0.000761257,0.000761257,0.000761257
120,445.175,0.96638,0.82762,0.8573,0.69872,0.76268,0.62797,0.47496,0.74889,1.01443,0.85591,0.000755598,0.000755598,0.000755598
121,448.28,0.84965,0.73042,0.84197,0.69872,0.76268,0.62797,0.47496,0.74889,1.01443,0.85591,0.000749939,0.000749939,0.000749939
122,451.577,0.85674,0.74987,0.85318,0.73057,0.79708,0.67319,0.51652,0.76037,0.98394,0.85827,0.00074428,0.00074428,0.00074428
123,455.803,0.80811,0.70086,0.8372,0.73057,0.79708,0.67319,0.51652,0.76037,0.98394,0.85827,0.000738622,0.000738622,0.000738622
124,459.105,0.79578,0.67156,0.84162,0.73079,0.80134,0.67859,0.50484,0.84477,1.00962,0.8711,0.000732963,0.000732963,0.000732963
125,462.369,0.81342,0.69849,0.83881,0.73079,0.80134,0.67859,0.50484,0.84477,1.00962,0.8711,0.000727304,0.000727304,0.000727304
126,465.598,0.95339,0.7357,0.85133,0.7281,0.78645,0.7353,0.52271,0.83613,1.00222,0.87171,0.000721645,0.000721645,0.000721645
127,470.203,0.76894,0.73405,0.84016,0.7281,0.78645,0.7353,0.52271,0.83613,1.00222,0.87171,0.000715986,0.000715986,0.000715986
128,473.922,0.89669,0.74836,0.8635,0.66027,0.79266,0.64176,0.49024,0.763,0.95145,0.86001,0.000710327,0.000710327,0.000710327
129,477.252,0.80985,0.74092,0.85502,0.66027,0.79266,0.64176,0.49024,0.763,0.95145,0.86001,0.000704668,0.000704668,0.000704668
130,481.02,0.83128,0.6825,0.855,0.63894,0.80448,0.62675,0.47635,0.7723,0.9419,0.86228,0.00069901,0.00069901,0.00069901
131,485.033,0.75218,0.68335,0.85334,0.63894,0.80448,0.62675,0.47635,0.7723,0.9419,0.86228,0.000693351,0.000693351,0.000693351
132,488.287,0.85528,0.71082,0.8469,0.68093,0.79754,0.65599,0.49446,0.76207,0.94175,0.86574,0.000687692,0.000687692,0.000687692
133,491.566,0.92036,0.7431,0.84684,0.68093,0.79754,0.65599,0.49446,0.76207,0.94175,0.86574,0.000682033,0.000682033,0.000682033
134,495.927,0.86068,0.68005,0.84155,0.69331,0.82103,0.67719,0.49636,0.83303,0.97408,0.87217,0.000676374,0.000676374,0.000676374
135,499.23,0.81227,0.66188,0.837,0.69331,0.82103,0.67719,0.49636,0.83303,0.97408,0.87217,0.000670715,0.000670715,0.000670715
136,502.318,0.89267,0.72016,0.85318,0.72883,0.79031,0.67483,0.50542,0.81655,0.9808,0.86891,0.000665057,0.000665057,0.000665057
137,505.602,0.87916,0.69423,0.86252,0.72883,0.79031,0.67483,0.50542,0.81655,0.9808,0.86891,0.000659398,0.000659398,0.000659398
138,509.86,0.8253,0.71288,0.8492,0.73236,0.79598,0.74754,0.58155,0.72736,0.96533,0.85672,0.000653739,0.000653739,0.000653739
139,513.426,0.79614,0.67986,0.84212,0.73236,0.79598,0.74754,0.58155,0.72736,0.96533,0.85672,0.00064808,0.00064808,0.00064808
140,516.46,0.79139,0.64909,0.83083,0.73594,0.7283,0.67181,0.54096,0.72286,0.97541,0.85515,0.000642421,0.000642421,0.000642421
141,519.993,0.85135,0.75309,0.86127,0.73594,0.7283,0.67181,0.54096,0.72286,0.97541,0.85515,0.000636762,0.000636762,0.000636762
142,524.381,0.85941,0.67516,0.84708,0.65161,0.75916,0.62084,0.49388,0.77716,0.99656,0.86449,0.000631104,0.000631104,0.000631104
143,527.411,0.74144,0.63052,0.831,0.65161,0.75916,0.62084,0.49388,0.77716,0.99656,0.86449,0.000625445,0.000625445,0.000625445
144,530.9,0.85127,0.70008,0.85673,0.59626,0.79308,0.62653,0.46665,0.93715,1.03479,0.8859,0.000619786,0.000619786,0.000619786
145,534.951,0.84469,0.64923,0.84396,0.59626,0.79308,0.62653,0.46665,0.93715,1.03479,0.8859,0.000614127,0.000614127,0.000614127
146,538.506,0.82968,0.64616,0.83418,0.59955,0.7977,0.59845,0.41652,1.01595,1.03952,0.89775,0.000608468,0.000608468,0.000608468
